name,date
GMMGB184-14_Cleridae_Cleridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
BP_BEATING_PC_Adult_BIP07_G01_1723578_Cleridae,172.0712
MH836610,172.0712
GMMDL233-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDK1733-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDL278-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMGSF464-12_Cleridae_Cleridae_United,172.0712
NC_011324,172.0712
GMMDK2951-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDJ1559-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDB084-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDL253-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDI142-15_Cleridae_Cleridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMKMU127-15_Clerinae_Cleridae_Kenya_Laikipia_BIOUG-KENYA2,172.0712
BP_BEATING_PB_Adult_BIP02_F11_1723096_Prionoceridae,172.0712
lib6_Contig58,172.0712
lib6_Contig10,172.0712
GMCHA727-14_Melyridae_Melyridae_China_Shaanxi_BIOUG-SHAANXI,172.0712
GMMDJ1397-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDG927-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMCWP529-15_Melyridae_Melyridae_Australia_Western,172.0712
PMNHB345-15_Melyridae_Melyridae_Pakistan_Islamabad_BIOUG-RAWAL,172.0712
GMMDN2441-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDJ1381-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDN3170-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
PMNHD982-15_Melyridae_Melyridae_Pakistan_Islamabad_BIOUG-RAWAL,172.0712
GMMDL1760-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
GMMDN3171-15_Melyridae_Melyridae_Madagascar_Toamasina_BIOUG-MADAGASACAR,172.0712
JCCCI617-16_Melyridae_Melyridae_Costa,172.0712
GMATN363-16_Melyridae_Melyridae_Australia_Tasmania_,172.0712
GMASV045-17_Melyridae_Melyridae_Australia_South,172.0712
CNSLP257-13_Hypebaeus,172.0712
NGNAE499-13_Hypebaeus,172.0712
GMCTV730-17_Anthocomus,172.0712
GMBML401-17_Anthocomus,172.0712
GMCTV166-17_Anthocomus,172.0712
GMBMK336-17_Anthocomus,172.0712
GMBUB1628-14_Anthocomus,172.0712
GMGMI944-14_Charopus,172.0712
GMFRQ266-15_Melyridae_Melyridae_United,172.0712
GMGMM1465-14_Charopus,172.0712
NGNAK023-13_Malachius,172.0712
GMGML1293-14_Clanoptilus,172.0712
JX412833,172.0712
GMGMJ1382-14_Malachius,172.0712
AGAKG037-17_Malachius,172.0712
GMBUA325-14_Melyridae_Melyridae_Bulgaria_Sofiya_BIOUG-SOFIYA,172.0712
GMCCB1569-17_Melyridae_Melyridae_Costa,172.0712
GMCUU733-14_Melyridae_Melyridae_Costa,172.0712
GMCRK2776-13_Melyridae_Melyridae_Costa,172.0712
GMCRZ645-14_Melyridae_Melyridae_Costa,172.0712
GMCRX554-13_Melyridae_Melyridae_Costa,172.0712
GMCYY1469-15_Melyridae_Melyridae_Costa,172.0712
JICCI1186-16_Melyridae_Melyridae_Costa,172.0712
JICEP101-16_Melyridae_Melyridae_Costa,172.0712
GMCRY168-14_Melyridae_Melyridae_Costa,172.0712
JICEL054-16_Melyridae_Melyridae_Costa,172.0712
JIEEA059-16_Melyridae_Melyridae_Costa,172.0712
NGNAI148-13_Melyridae_Melyridae_Canada_British,172.0712
NGNAG1377-13_Melyridae_Melyridae_Canada_British,172.0712
CNRMF1864-12_Attalus,172.0712
JICCO347-16_Melyridae_Melyridae_Costa,172.0712
GMMCJ1113-14_Melyridae_Melyridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
CCCP_P2_29II,172.0712
CCCP_P2_29,172.0712
GMHNB290-15_Melyridae_Melyridae_Honduras_Cortes_,172.0712
JICEV022-16_Melyridae_Melyridae_Costa,172.0712
GMHJE024-15_Melyridae_Melyridae_Honduras_Cortes_,172.0712
GMCEE1152-14_Melyridae_Melyridae_Costa,172.0712
FG_FIT_P8_Adult_784_E03_1275134_Malachiinae,172.0712
GMCTX947-17_Axinotarsus,172.0712
GMBUC1781-14_Axinotarsus,172.0712
CNKLF4610-15_Attalus,172.0712
CNGSD9282-15_Attalus,172.0712
CNPPD2445-12_Attalus,172.0712
CNPPB2047-12_Attalus,172.0712
GMGSK040-12_Attalus,172.0712
GMMCJ1535-14_Melyridae_Melyridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMMCB023-14_Melyridae_Melyridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMMCK1093-14_Melyridae_Melyridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMCAB771-15_Melyridae_Melyridae_Costa,172.0712
GMMCK1026-14_Melyridae_Melyridae_Mexico_Jalisco_BIOUG-CHAMELA,172.0712
GMBUE3046-14_Melyridae_Melyridae_Bulgaria_Sofiya_BIOUG-SOFIYA,172.0712
GMGMK1514-14_Ebaeus,172.0712
GMSUJ241-15_Melyridae_Melyridae_Saudi,172.0712
GMSAB2628-13_Melyridae_Melyridae_South,172.0712
GMSAC1684-13_Melyridae_Melyridae_South,172.0712
JX412799,172.0712
GMSAP757-13_Melyridae_Melyridae_South,172.0712
GMSAU1126-13_Melyridae_Melyridae_South,172.0712
GMASA154-17_Melyridae_Melyridae_Australia_South,172.0712
GMMGJ1302-14_Melyridae_Melyridae_Malaysia_Selangor_BIOUG-GOMBAK,172.0712
PMNHA569-14_Melyridae_Melyridae_Pakistan_Islamabad_BIOUG-RAWAL,172.0712
