name,date
GMMGJ463-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PA_Adult_BIP06_B09_1723430_Phalacridae,142.84
GMMGT977-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGN2185-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
BP_BEATING_PA_Adult_BIP06_B10_1723431_Phalacridae,142.84
GMMGS967-18_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
GMMBR170-16_Phalacridae_Phalacridae_Malaysia_Selangor_,142.84
GMMGG674-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGD2071-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMGD1691-14_Phalacridae_Phalacridae_Malaysia_Selangor_BIOUG-GOMBAK,142.84
GMMSH047-18_Phalacridae_Phalacridae_Malaysia_Perak_,142.84
GMMSO1223-18_Phalacridae_Phalacridae_Malaysia_Perak_,142.84
BP_BEATING_PA_Adult_BIP06_C06_1723439_Phalacridae,142.84
GMMCK1269-14_Phalacridae_Phalacridae_Mexico_Jalisco_BIOUG-CHAMELA,142.84
JX412792,142.84
NC_028203,142.84
KT070712,142.84
